gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,daily_charges_estimate,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Churn_Real,Churn_Prob,Churn_Pred,tenure_rango,MonthlyCharges_rango,Contract,InternetService
0,0,1,1,30,1,0,85.45,2509.95,2.8483333333333336,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.0,0.6361152200044182,1,25-36,80-100,Month-to-month,Fiber optic
1,1,1,0,25,1,0,88.4,2191.15,2.9466666666666668,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,0.0,0.44745883308275053,1,25-36,80-100,Month-to-month,Fiber optic
1,1,0,0,3,1,1,79.4,205.05,2.646666666666667,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,1.0,0.8869617551628821,1,0-12,60-80,Month-to-month,Fiber optic
0,0,1,1,4,1,0,61.45,229.55,2.0483333333333333,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,1.0,0.5401832687452531,1,0-12,60-80,Month-to-month,DSL
0,1,1,0,1,1,1,70.3,70.3,2.3433333333333333,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0,0.8928815369438361,1,0-12,60-80,Month-to-month,Fiber optic
0,0,0,0,13,0,1,25.15,331.85,0.8383333333333333,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.49672570476799843,1,13-24,20-40,Month-to-month,DSL
0,0,0,0,1,1,1,101.45,101.45,3.381666666666667,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,1.0,0.94534723506734,1,0-12,100-120,Month-to-month,Fiber optic
1,0,1,1,1,1,1,44.35,44.35,1.4783333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.7199108228880049,1,0-12,40-60,Month-to-month,DSL
0,0,0,0,1,1,0,20.3,20.3,0.6766666666666666,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,0.0,0.43204846927669954,1,0-12,20-40,Month-to-month,No
1,0,1,1,42,1,1,92.15,3875.4,3.0716666666666668,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,0.0,0.5279411714497776,1,37-48,80-100,Month-to-month,Fiber optic
0,0,1,0,1,1,0,44.7,44.7,1.49,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.628310789460754,1,0-12,40-60,Month-to-month,DSL
1,0,0,0,6,1,1,79.05,434.5,2.635,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0,0.7370548821148971,1,0-12,60-80,Month-to-month,Fiber optic
1,1,1,1,72,1,0,92.45,6440.25,3.0816666666666666,False,True,False,False,False,True,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,1.0,0.38107692496403095,1,61-72,80-100,Two year,DSL
0,1,0,0,20,1,1,84.35,1745.2,2.8116666666666665,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.0,0.7874150225964327,1,13-24,80-100,Month-to-month,Fiber optic
1,0,0,0,2,1,0,19.5,31.55,0.65,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,1.0,0.5092363364038747,1,0-12,0-20,Month-to-month,No
1,0,1,0,20,0,1,24.45,482.8,0.815,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0,0.604925139107011,1,13-24,20-40,Month-to-month,DSL
1,0,0,0,4,0,0,35.0,135.75,1.1666666666666667,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.0,0.4960196381534263,1,0-12,20-40,Month-to-month,DSL
1,0,1,1,5,0,1,30.5,167.2,1.0166666666666666,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,0.0,0.5534988692943779,1,0-12,20-40,Month-to-month,DSL
0,0,0,0,6,1,1,74.9,469.8,2.496666666666667,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0,0.831080312081523,1,0-12,60-80,Month-to-month,Fiber optic
1,0,1,0,22,1,1,79.2,1742.75,2.64,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,1.0,0.5106354935114011,1,13-24,60-80,Month-to-month,DSL
1,0,1,0,19,1,1,96.8,1743.05,3.2266666666666666,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,0.0,0.7789024216541638,1,13-24,80-100,Month-to-month,Fiber optic
1,0,0,1,16,1,1,81.0,1312.15,2.7,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1.0,0.7619992076606455,1,13-24,80-100,Month-to-month,Fiber optic
0,0,1,0,63,1,1,103.4,6603.0,3.4466666666666668,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,1.0,0.677893652817477,1,61-72,100-120,Month-to-month,Fiber optic
0,0,0,0,1,1,0,19.65,19.65,0.6549999999999999,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,0.0,0.3827522965224751,1,0-12,0-20,Month-to-month,No
0,0,0,0,3,1,0,90.4,268.45,3.0133333333333336,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,0.0,0.6676879474354229,1,0-12,80-100,Month-to-month,Fiber optic
0,0,0,0,1,1,1,45.7,45.7,1.5233333333333334,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.0,0.7786817553181531,1,0-12,40-60,Month-to-month,DSL
1,1,1,1,31,1,1,98.9,2911.3,3.296666666666667,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,1.0,0.5672403974608334,1,25-36,80-100,Month-to-month,Fiber optic
0,0,0,0,1,1,1,70.05,70.05,2.335,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0,0.9060511640824817,1,0-12,60-80,Month-to-month,Fiber optic
0,1,1,0,13,1,1,89.05,1169.35,2.9683333333333333,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1.0,0.8041241312837561,1,13-24,80-100,Month-to-month,Fiber optic
1,0,0,0,3,1,1,60.25,170.5,2.0083333333333333,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.0,0.6274585341617293,1,0-12,60-80,Month-to-month,DSL
0,0,0,0,31,1,1,101.4,3143.65,3.3800000000000003,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,0.0,0.6575603565459613,1,25-36,100-120,Month-to-month,Fiber optic
1,0,0,0,7,1,1,59.5,415.95,1.9833333333333332,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,1.0,0.4973642797774811,1,0-12,40-60,Month-to-month,DSL
1,0,0,0,23,1,1,79.15,1676.95,2.6383333333333336,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,1.0,0.7443171355276513,1,13-24,60-80,Month-to-month,Fiber optic
1,0,0,0,39,1,1,80.45,3201.55,2.681666666666666,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,1.0,0.5067367280227084,1,37-48,80-100,Two year,Fiber optic
0,0,0,0,22,1,1,95.1,2162.6,3.17,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,0.0,0.7590507344260142,1,13-24,80-100,Month-to-month,Fiber optic
0,0,1,0,38,1,1,110.7,4428.6,3.69,False,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,0.0,0.6017891551470774,1,37-48,100-120,One year,Fiber optic
1,1,1,0,48,1,1,70.65,3545.05,2.355,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.46525143710747935,1,37-48,60-80,Month-to-month,Fiber optic
1,0,0,0,22,0,1,50.6,1073.3,1.6866666666666668,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,0.0,0.5097433492571559,1,13-24,40-60,Month-to-month,DSL
0,0,0,0,19,1,1,86.0,1532.45,2.8666666666666667,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.0,0.65940376340345,1,13-24,80-100,Month-to-month,Fiber optic
1,0,0,0,56,1,1,73.85,4092.85,2.4616666666666664,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,1.0,0.5493050308596488,1,49-60,60-80,Month-to-month,Fiber optic
1,0,0,0,1,1,1,74.3,74.3,2.4766666666666666,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,1.0,0.8070187654705628,1,0-12,60-80,Month-to-month,Fiber optic
0,0,0,0,4,1,1,70.2,237.95,2.3400000000000003,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0,0.7491462233039637,1,0-12,60-80,Month-to-month,Fiber optic
0,1,1,0,11,1,1,70.2,834.7,2.3400000000000003,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,0.6544620583414832,1,0-12,60-80,Month-to-month,Fiber optic
0,0,0,0,14,0,1,55.0,771.95,1.8333333333333333,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,0.0,0.49315899431907484,1,13-24,40-60,Month-to-month,DSL
1,0,0,0,1,1,1,45.3,45.3,1.51,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.0,0.7746561635402754,1,0-12,40-60,Month-to-month,DSL
0,0,1,0,65,1,1,91.85,5940.85,3.0616666666666665,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1.0,0.46761730526746015,1,61-72,80-100,Month-to-month,Fiber optic
1,0,1,0,53,1,1,94.85,5000.2,3.161666666666666,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,1.0,0.43272632187724125,1,49-60,80-100,One year,Fiber optic
1,0,1,1,65,1,1,105.5,6985.65,3.5166666666666666,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,1.0,0.527341828842884,1,61-72,100-120,Month-to-month,Fiber optic
0,0,0,0,9,1,1,85.35,758.6,2.845,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1.0,0.8644393094431472,1,0-12,80-100,Month-to-month,Fiber optic
0,0,0,0,13,1,1,70.15,931.75,2.3383333333333334,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,0.6353828232552081,1,13-24,60-80,Month-to-month,Fiber optic
0,0,0,0,2,1,1,46.6,87.9,1.5533333333333337,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.7320035877267447,1,0-12,40-60,Month-to-month,DSL
1,0,1,0,25,1,1,74.6,1797.75,2.4866666666666664,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0.0,0.5739413383632265,1,25-36,60-80,Month-to-month,Fiber optic
0,0,0,0,2,1,1,86.0,165.45,2.8666666666666667,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1.0,0.9218483777357378,1,0-12,80-100,Month-to-month,Fiber optic
0,0,0,1,18,1,1,80.55,1406.65,2.685,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.5296485526829219,1,13-24,80-100,Month-to-month,Fiber optic
1,0,0,0,3,1,1,74.25,210.3,2.475,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0,0.860273881136117,1,0-12,60-80,Month-to-month,Fiber optic
1,0,1,1,34,1,0,87.45,2874.15,2.915,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,1.0,0.6506085001748977,1,25-36,80-100,Month-to-month,Fiber optic
1,0,0,0,9,1,1,74.75,706.6,2.4916666666666667,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0,0.8061631839134463,1,0-12,60-80,Month-to-month,Fiber optic
0,0,1,1,51,0,0,59.3,3014.65,1.9766666666666663,True,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,1.0,0.43658693858969494,1,49-60,40-60,One year,DSL
1,0,0,0,15,1,1,49.1,679.55,1.6366666666666667,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0,0.5216467124227733,1,13-24,40-60,Month-to-month,DSL
0,0,0,0,6,1,0,44.75,270.95,1.4916666666666667,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0,0.6962567578786778,1,0-12,40-60,Month-to-month,DSL
1,1,0,0,9,1,1,80.85,751.65,2.695,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1.0,0.8398075741250908,1,0-12,80-100,Month-to-month,Fiber optic
1,0,0,0,1,0,1,35.75,35.75,1.1916666666666669,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1.0,0.8843726373004944,1,0-12,20-40,Month-to-month,DSL
1,0,1,1,23,1,1,83.75,1849.95,2.7916666666666665,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.0,0.6929116696724951,1,13-24,80-100,Month-to-month,Fiber optic
0,0,1,0,67,1,0,104.1,7040.85,3.47,False,True,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,1.0,0.5888128624339558,1,61-72,100-120,One year,Fiber optic
0,0,0,0,3,1,1,76.95,228.4,2.565,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0,0.8875442881846837,1,0-12,60-80,Month-to-month,Fiber optic
1,1,1,0,54,1,1,99.1,5437.1,3.303333333333333,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,0.0,0.3794437029295117,1,49-60,80-100,One year,Fiber optic
1,1,0,0,50,1,1,83.4,4113.7,2.78,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,0.0,0.4677159362573937,1,49-60,80-100,Month-to-month,Fiber optic
1,1,1,0,63,1,1,103.5,6479.4,3.45,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,0.0,0.6239494932141902,1,61-72,100-120,Month-to-month,Fiber optic
0,0,0,0,1,1,1,44.8,44.8,1.4933333333333332,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,0.7407305625986359,1,0-12,40-60,Month-to-month,DSL
0,1,1,1,66,1,1,116.25,7862.25,3.875,False,True,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,0.0,0.3550690883789245,1,61-72,100-120,One year,Fiber optic
1,0,1,0,54,1,0,110.35,5893.15,3.678333333333333,False,True,True,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,1.0,0.630540865472099,1,49-60,100-120,One year,Fiber optic
1,0,0,0,1,1,0,76.0,76.0,2.533333333333333,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0,0.9428842971078524,1,0-12,60-80,Month-to-month,Fiber optic
1,0,0,0,3,1,1,75.5,220.6,2.5166666666666666,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0,0.8780813949612193,1,0-12,60-80,Month-to-month,Fiber optic
0,1,1,0,25,1,1,89.05,2177.45,2.9683333333333333,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1.0,0.5734950790006595,1,25-36,80-100,One year,Fiber optic
1,0,0,0,1,1,1,94.6,94.6,3.1533333333333333,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,1.0,0.9570641110785941,1,0-12,80-100,Month-to-month,Fiber optic
1,1,0,0,2,1,0,54.85,104.2,1.8283333333333331,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,1.0,0.6915304195285973,1,0-12,40-60,Month-to-month,DSL
1,1,0,0,40,0,1,55.8,2109.35,1.86,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,1.0,0.5278620566271176,1,37-48,40-60,Month-to-month,DSL
0,0,0,0,9,1,1,44.4,348.15,1.48,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.4562427433069099,1,0-12,40-60,Month-to-month,DSL
1,0,0,0,5,1,0,55.8,300.4,1.86,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.43712798242032974,1,0-12,40-60,Month-to-month,DSL
0,0,0,0,1,1,0,20.3,20.3,0.6766666666666666,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,0.0,0.43204846927669954,1,0-12,20-40,Month-to-month,No
1,1,1,0,46,1,0,100.25,4753.85,3.341666666666667,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,0.0,0.449066663926154,1,37-48,100-120,One year,Fiber optic
1,0,0,0,57,1,1,112.95,6465.0,3.765,False,True,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,1.0,0.49635672592203606,1,49-60,100-120,Two year,Fiber optic
0,0,0,0,7,1,0,96.2,639.7,3.2066666666666666,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,0.0,0.8323769654515722,1,0-12,80-100,Month-to-month,Fiber optic
1,0,1,0,13,1,0,94.1,1215.6,3.1366666666666663,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,1.0,0.8299960244017193,1,13-24,80-100,Month-to-month,Fiber optic
0,0,0,0,5,1,0,96.5,492.55,3.216666666666667,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,1.0,0.7801727970419675,1,0-12,80-100,Month-to-month,Fiber optic
1,0,0,0,52,1,1,111.25,5916.45,3.7083333333333335,False,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,1.0,0.35411720858174517,1,49-60,100-120,One year,Fiber optic
0,0,1,1,22,1,1,88.75,1885.15,2.958333333333333,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,0.0,0.7220596125901941,1,13-24,80-100,Month-to-month,Fiber optic
0,0,0,0,1,1,0,20.55,20.55,0.685,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,1.0,0.5311010100587453,1,0-12,20-40,Month-to-month,No
1,0,0,0,1,1,1,19.1,19.1,0.6366666666666667,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,1.0,0.5632272686196117,1,0-12,0-20,Month-to-month,No
0,0,0,0,54,1,1,79.85,4308.25,2.661666666666666,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0.39356968663671943,1,49-60,60-80,Month-to-month,Fiber optic
1,0,0,0,1,1,1,60.15,60.15,2.005,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1.0,0.7763390565822078,1,0-12,60-80,Month-to-month,DSL
0,0,1,0,10,1,1,79.95,857.2,2.665,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1.0,0.8210571450480696,1,0-12,60-80,Month-to-month,Fiber optic
0,1,0,1,38,1,1,80.45,3162.65,2.681666666666666,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.4427816813221684,1,37-48,80-100,Month-to-month,Fiber optic
1,0,0,0,8,0,1,29.25,226.95,0.975,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,0.0,0.5245021267377538,1,0-12,20-40,Month-to-month,DSL
0,1,1,0,64,1,1,94.25,6081.4,3.1416666666666666,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,0.0,0.47195813520417595,1,61-72,80-100,Month-to-month,Fiber optic
0,0,1,0,10,1,1,85.25,855.3,2.841666666666667,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1.0,0.8439437675271918,1,0-12,80-100,Month-to-month,Fiber optic
0,0,1,1,50,1,1,103.85,5017.9,3.4616666666666664,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,1.0,0.6149035871071619,1,49-60,100-120,Month-to-month,Fiber optic
1,0,0,0,43,0,1,49.05,2076.2,1.635,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,1.0,0.4490818362855067,1,37-48,40-60,Month-to-month,DSL
0,0,0,0,18,1,1,80.65,1451.9,2.688333333333333,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,1.0,0.7271435278029077,1,13-24,80-100,Month-to-month,Fiber optic
0,0,0,0,4,1,1,72.2,305.55,2.4066666666666667,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.8409498862276306,1,0-12,60-80,Month-to-month,Fiber optic
1,0,0,0,10,1,0,54.25,583.0,1.8083333333333331,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,0.0,0.4103717079356551,1,0-12,40-60,Month-to-month,DSL
1,0,1,1,32,1,1,91.05,2954.5,3.035,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1.0,0.5969611146036522,1,25-36,80-100,Month-to-month,Fiber optic
0,0,1,0,5,1,1,94.45,498.1,3.148333333333333,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,1.0,0.8622978585224332,1,0-12,80-100,Month-to-month,Fiber optic
0,0,0,1,28,1,1,74.9,2068.55,2.496666666666667,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.5196487585878179,1,25-36,60-80,Month-to-month,Fiber optic
1,1,0,0,2,1,1,56.55,118.25,1.885,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0.5128746155527805,1,0-12,40-60,Month-to-month,DSL
0,0,1,0,36,1,1,95.0,3440.25,3.1666666666666665,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0.0,0.6703979558529721,1,25-36,80-100,Month-to-month,Fiber optic
0,1,0,0,19,1,1,79.85,1471.75,2.661666666666666,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,1.0,0.77403399804049,1,13-24,60-80,Month-to-month,Fiber optic
0,1,1,0,2,1,0,70.1,141.65,2.3366666666666664,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,0.6959326551562316,1,0-12,60-80,Month-to-month,Fiber optic
1,0,0,0,1,1,1,48.6,48.6,1.62,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,0.0,0.6224869436474214,1,0-12,40-60,Month-to-month,DSL
0,0,1,0,66,1,0,95.3,6273.4,3.1766666666666667,False,True,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,0.0,0.36191318265624034,1,61-72,80-100,One year,Fiber optic
0,0,0,0,15,1,1,58.6,939.7,1.9533333333333331,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,1.0,0.5015919484605219,1,13-24,40-60,Month-to-month,DSL
1,0,1,0,4,0,1,25.15,99.95,0.8383333333333333,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,0.7398436998943925,1,0-12,20-40,Month-to-month,DSL
0,0,1,0,55,0,1,54.55,2978.3,1.8183333333333327,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,1.0,0.3843814579151836,1,49-60,40-60,Month-to-month,DSL
1,0,1,0,20,1,0,82.4,1592.35,2.746666666666667,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0,0.6752264888499303,1,13-24,80-100,Month-to-month,Fiber optic
1,1,0,0,1,1,1,91.3,91.3,3.043333333333333,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,1.0,0.9387831176778111,1,0-12,80-100,Month-to-month,Fiber optic
0,0,0,0,25,1,1,105.5,2686.05,3.5166666666666666,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,0.0,0.6289363623057173,1,25-36,100-120,Month-to-month,Fiber optic
1,0,1,0,34,1,1,100.45,3414.65,3.3483333333333336,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,0.0,0.7435510550132094,1,25-36,100-120,Month-to-month,Fiber optic
0,0,0,0,1,1,1,90.85,90.85,3.0283333333333333,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,1.0,0.88265022918684,1,0-12,80-100,Month-to-month,Fiber optic
1,0,0,0,2,1,1,80.2,146.05,2.6733333333333333,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1.0,0.9056595715047557,1,0-12,80-100,Month-to-month,Fiber optic
1,0,0,0,4,1,1,100.85,399.25,3.3616666666666664,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,0.0,0.7722484131072344,1,0-12,100-120,Month-to-month,Fiber optic
1,1,0,0,16,1,1,96.4,1581.2,3.2133333333333334,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,1.0,0.8512298186724678,1,13-24,80-100,Month-to-month,Fiber optic
0,0,0,0,28,1,0,100.2,2688.45,3.3400000000000003,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,0.0,0.49292476437033544,1,25-36,100-120,One year,Fiber optic
1,1,1,0,11,1,1,104.05,1133.65,3.4683333333333333,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,1.0,0.8625922109993449,1,0-12,100-120,Month-to-month,Fiber optic
1,1,0,0,2,1,0,43.95,85.1,1.465,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,0.6881199582781309,1,0-12,40-60,Month-to-month,DSL
1,0,1,0,18,0,1,39.05,669.85,1.3016666666666663,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,1.0,0.6379731665133684,1,13-24,20-40,Month-to-month,DSL
0,0,1,1,13,1,1,96.65,1162.85,3.2216666666666667,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,1.0,0.8033222820366624,1,13-24,80-100,Month-to-month,Fiber optic
0,0,0,0,3,1,1,89.85,244.45,2.995,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,0.0,0.7328273829483889,1,0-12,80-100,Month-to-month,Fiber optic
